"Data Source","Type","Full Object Name","Object Name","Owner","Modified Date","Attributes","Entity Sources","Residencies","PII Count","Open Access","Number of Entities"
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant_income/archive_year=2020/archive_month=01/archive_day=28/snapshot/ss_year=2019/ss_month=09/ss_day=25/created_at_year=2019/created_at_month=06/part-00006-e8f1e295-fd43-4094-a4f5-e786298296c8.c000.snappy.parquet","part-00006-e8f1e295-fd43-4094-a4f5-e786298296c8.c000.snappy.parquet","aws_datalake","2020-03-20 17:09:50.000","[classifier.US SSN]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant_income/archive_year=2020/archive_month=01/archive_day=28/snapshot/ss_year=2019/ss_month=09/ss_day=22/created_at_year=2019/created_at_month=06/part-00006-c460bead-ea12-45a0-a520-d79a37a7ea99.c000.snappy.parquet","part-00006-c460bead-ea12-45a0-a520-d79a37a7ea99.c000.snappy.parquet","aws_datalake","2020-03-20 17:08:59.000","[classifier.US SSN]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant_income/archive_year=2020/archive_month=01/archive_day=28/snapshot/ss_year=2019/ss_month=09/ss_day=21/created_at_year=2019/created_at_month=06/part-00006-acf4ce71-b2b2-4963-8e5f-d966fdd5ca61.c000.snappy.parquet","part-00006-acf4ce71-b2b2-4963-8e5f-d966fdd5ca61.c000.snappy.parquet","aws_datalake","2020-03-20 17:08:34.000","[classifier.US SSN]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant_income/archive_year=2020/archive_month=01/archive_day=28/snapshot/ss_year=2019/ss_month=09/ss_day=16/created_at_year=2019/created_at_month=06/part-00006-66c29616-6254-46f0-acda-63a53cc64077.c000.snappy.parquet","part-00006-66c29616-6254-46f0-acda-63a53cc64077.c000.snappy.parquet","aws_datalake","2020-03-20 17:06:52.000","[classifier.US SSN]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant_income/archive_year=2020/archive_month=01/archive_day=28/snapshot/ss_year=2019/ss_month=09/ss_day=15/created_at_year=2019/created_at_month=06/part-00006-ff11e399-97d2-49f0-a465-d9ce3dd9e74e.c000.snappy.parquet","part-00006-ff11e399-97d2-49f0-a465-d9ce3dd9e74e.c000.snappy.parquet","aws_datalake","2020-03-20 17:06:26.000","[classifier.US SSN]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant_income/archive_year=2020/archive_month=01/archive_day=28/snapshot/ss_year=2019/ss_month=09/ss_day=14/created_at_year=2019/created_at_month=06/part-00006-aac50e0a-273c-424e-8507-4dae1e5f9841.c000.snappy.parquet","part-00006-aac50e0a-273c-424e-8507-4dae1e5f9841.c000.snappy.parquet","aws_datalake","2020-03-20 17:06:00.000","[classifier.US SSN]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant_income/archive_year=2020/archive_month=01/archive_day=28/snapshot/ss_year=2019/ss_month=09/ss_day=13/created_at_year=2019/created_at_month=06/part-00006-694468ba-d36c-41aa-987c-43aba9788022.c000.snappy.parquet","part-00006-694468ba-d36c-41aa-987c-43aba9788022.c000.snappy.parquet","aws_datalake","2020-03-20 17:05:35.000","[classifier.US SSN]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant_income/archive_year=2020/archive_month=01/archive_day=28/snapshot/ss_year=2019/ss_month=09/ss_day=20/created_at_year=2019/created_at_month=06/part-00006-63cc057a-068e-4dc6-b105-637faeee8e74.c000.snappy.parquet","part-00006-63cc057a-068e-4dc6-b105-637faeee8e74.c000.snappy.parquet","aws_datalake","2020-03-20 17:08:08.000","[classifier.US SSN]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant_income/archive_year=2020/archive_month=01/archive_day=28/snapshot/ss_year=2019/ss_month=09/ss_day=11/created_at_year=2019/created_at_month=06/part-00006-a9e2017b-6a3f-4b03-88e1-ffacdfad176b.c000.snappy.parquet","part-00006-a9e2017b-6a3f-4b03-88e1-ffacdfad176b.c000.snappy.parquet","aws_datalake","2020-03-20 17:04:44.000","[classifier.US SSN]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant_income/archive_year=2020/archive_month=01/archive_day=28/snapshot/ss_year=2019/ss_month=09/ss_day=09/created_at_year=2019/created_at_month=06/part-00006-603292a1-bb0c-4365-915e-866ab0b0e151.c000.snappy.parquet","part-00006-603292a1-bb0c-4365-915e-866ab0b0e151.c000.snappy.parquet","aws_datalake","2020-03-20 17:03:53.000","[classifier.US SSN]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant_income/archive_year=2020/archive_month=01/archive_day=28/snapshot/ss_year=2019/ss_month=09/ss_day=08/created_at_year=2019/created_at_month=06/part-00006-8ca0898d-f653-41ac-96af-48e5acf70dac.c000.snappy.parquet","part-00006-8ca0898d-f653-41ac-96af-48e5acf70dac.c000.snappy.parquet","aws_datalake","2020-03-20 17:03:27.000","[classifier.US SSN]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant_income/archive_year=2020/archive_month=01/archive_day=28/snapshot/ss_year=2019/ss_month=09/ss_day=06/created_at_year=2019/created_at_month=06/part-00006-5cc54b55-422e-487c-8130-31e60c41fef8.c000.snappy.parquet","part-00006-5cc54b55-422e-487c-8130-31e60c41fef8.c000.snappy.parquet","aws_datalake","2020-03-20 17:02:36.000","[classifier.US SSN]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant_income/archive_year=2020/archive_month=01/archive_day=28/snapshot/ss_year=2019/ss_month=09/ss_day=05/created_at_year=2019/created_at_month=06/part-00006-84bfad01-cead-4fed-a1e7-f94c35fa4be0.c000.snappy.parquet","part-00006-84bfad01-cead-4fed-a1e7-f94c35fa4be0.c000.snappy.parquet","aws_datalake","2020-03-20 17:02:10.000","[classifier.US SSN]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant/archive_year=2020/archive_month=03/archive_day=26/snapshot/ss_year=2020/ss_month=02/ss_day=04/part-00029-888dd886-9f17-40b7-91a8-637b4fcb3f7e-c000.snappy.parquet","part-00029-888dd886-9f17-40b7-91a8-637b4fcb3f7e-c000.snappy.parquet","aws_datalake","2020-03-27 14:05:02.000","[classifier.Oportun SSN Near Term]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant/archive_year=2020/archive_month=03/archive_day=26/snapshot/ss_year=2020/ss_month=02/ss_day=04/part-00027-888dd886-9f17-40b7-91a8-637b4fcb3f7e-c000.snappy.parquet","part-00027-888dd886-9f17-40b7-91a8-637b4fcb3f7e-c000.snappy.parquet","aws_datalake","2020-03-27 14:05:02.000","[classifier.Oportun SSN Near Term]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant/archive_year=2020/archive_month=03/archive_day=26/snapshot/ss_year=2020/ss_month=02/ss_day=04/part-00022-888dd886-9f17-40b7-91a8-637b4fcb3f7e-c000.snappy.parquet","part-00022-888dd886-9f17-40b7-91a8-637b4fcb3f7e-c000.snappy.parquet","aws_datalake","2020-03-27 14:05:02.000","[classifier.Oportun SSN Near Term]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant/archive_year=2020/archive_month=03/archive_day=26/snapshot/ss_year=2020/ss_month=02/ss_day=03/part-00027-fa11fd0d-4f8c-44a3-81cc-3d28b23b0fba-c000.snappy.parquet","part-00027-fa11fd0d-4f8c-44a3-81cc-3d28b23b0fba-c000.snappy.parquet","aws_datalake","2020-03-27 14:05:01.000","[classifier.Oportun SSN Near Term]",,,1,"No",
"S3 (data-lake-oprt-prod)","file","data-lake-oprt-prod/archive/datalake/gold/fdm/loan_application/applicant/archive_year=2020/archive_month=03/archive_day=26/snapshot/ss_year=2020/ss_month=02/ss_day=04/part-00011-888dd886-9f17-40b7-91a8-637b4fcb3f7e-c000.snappy.parquet","part-00011-888dd886-9f17-40b7-91a8-637b4fcb3f7e-c000.snappy.parquet","aws_datalake","2020-03-27 14:05:01.000","[classifier.Oportun SSN Near Term]",,,1,"No",
